,id,srm,hex
42165,PiDWBZ,,
42166,eyJ7Zx,,
42167,HI1vjO,,
42168,Tw7pcd,8.0,EA8F00
42169,o4gsYR,,
42170,oNVnes,,
42171,vCSF5f,10.0,DE7C00
42172,M6s35Z,,
42173,JKx7GQ,,
42174,NOplwQ,,
42175,c9Nl6s,,
42176,3mRElr,,
42177,VyZEOx,,
42178,aR2FDu,,
42179,8oD15y,,
42180,nL6v4Y,,
42181,TD4EGg,,
42182,9cYGjj,,
42183,ZA0oBr,,
42184,C0QUET,,
42185,GOC3xO,,
42186,fECkmu,,
42187,mr3ETy,,
42188,lB2nIi,,
42189,nHlhUC,,
42190,4QIKaS,,
42191,qgqyWn,,
42192,Wzxy6d,,
42193,egrhfo,,
42194,DGzQCQ,,
42195,nAr0mR,,
42196,suKAwp,,
42197,qi7wJi,,
42198,3OoS8K,,
42199,oQNEUW,,
42200,o1XL7u,,
42201,t1B0ak,,
42202,SFcK03,,
42203,LFSOlj,,
42204,CXPSiX,,
42205,tQlVcL,,
42206,z9EWu5,,
42207,zCpHi6,,
42208,0jJ8Zc,,
42209,EWg2Ni,,
42210,Q6UU31,,
42211,Lli3HQ,,
42212,tL3vdf,,
42213,fKDj35,,
42214,j8oMMp,,
42215,Th2m6o,,
42216,4vH1JE,,
42217,KMLqy6,,
42218,vefvPr,,
42219,y3T92n,,
42220,3dPitR,,
42221,0BCC6v,,
42222,cUv0GM,,
42223,EodoPn,,
42224,r8McZE,,
42225,TS5Qif,,
42226,5loEs6,,
42227,i5X31X,,
42228,KPFrAy,,
42229,wiyfKP,,
42230,Z2hTTq,,
42231,fx8X2s,,
42232,BMQHdH,,
42233,ng95mi,,
42234,Pzrtw9,,
42235,2Jai5a,,
42236,edJWF1,,
42237,Gx2KOS,,
42238,tGl8Xt,,
42239,IsnI04,,
42240,IGrLCJ,,
42241,uaa9Lk,,
42242,WuIxVB,,
42243,9E1lec,,
42244,lXkZo3,,
42245,NrTNxU,,
42246,hwdMF6,,
42247,poJMEK,3.0,FFCA5A
42248,AfCgXi,7.0,F39C00
42249,avZiZC,,
42250,aFZECi,,
42251,TAe0oW,,
42252,Y2qdRf,,
42253,WxKmo2,,
42254,cM1JTv,,
42255,OKWvfQ,,
42256,5xiTGm,,
42257,PK8ETw,37.0,3F0708
42258,ILONp8,15.0,BB5100
42259,RtPbw2,,
42260,UjjlI1,,
42261,zI4Mcg,,
42262,mc4bPD,,
42263,yMaAk7,,
42264,pSIKK8,,
42265,CBTZYn,6.0,F8A600
42266,5bwyaF,,
42267,E4a4BC,6.0,F8A600
42268,EsSokr,,
42269,1XsdkQ,13.0,CB6200
42270,vbYxMY,,
42271,IrbSxb,,
42272,siPwY9,,
42273,wbpj5b,,
42274,MPjXZE,,
42275,QEcHTr,8.0,EA8F00
42276,dYlF6o,,
42277,IeC1Ex,,
42278,ULByWI,,
42279,XLSdst,,
42280,y9u2zq,,
42281,i88wdW,,
42282,GaKXt7,,
42283,tcDEwv,,
42284,RWYie6,,
42285,sj47m4,4.0,FFBF42
42286,2hNtCK,,
42287,xGNZVL,,
42288,Ds9Tea,,
42289,wFAVxU,,
42290,0FCsbo,,
42291,DgxHXf,,
42292,PLEulx,,
42293,Pzo2sJ,,
42294,onFPT4,25.0,7B1A00
42295,z2ZNPz,,
42296,sUkxbq,4.0,FFBF42
42297,7SEbkE,,
42298,x1VTpx,,
42299,dUhzEh,,
42300,LAFtEN,,
42301,piok65,,
42302,hgC5Db,,
42303,6nSVnR,,
42304,sTJbLi,,
42305,coQfxw,,
42306,HWoseK,,
42307,JxVxbU,,
42308,G6V6pa,,
42309,jNOLRK,,
42310,RHjCLw,,
42311,fvAoeo,,
42312,uYcQxg,,
42313,aKYltd,,
42314,CeHa34,,
42315,cSxHsI,,
42316,NPKqNk,,
42317,6cDkJI,,
42318,PqZZ9S,,
42319,v5bPRk,,
42320,zeH4gh,8.0,EA8F00
42321,KbBNGG,,
42322,pU1nB9,,
42323,lSSvWF,,
42324,bNDBhc,,
42325,fN7jFx,,
42326,ww60SA,,
42327,uw2Fkm,,
42328,K8yycg,,
42329,LCO05e,,
42330,30hsk5,,
42331,n9SDtX,,
42332,fH5TJA,,
42333,aIDhBv,,
42334,Ok3ZdB,,
42335,ZifOT6,,
42336,x2IesA,8.0,EA8F00
42337,Wn6ACX,,
42338,A4Bjs9,,
42339,3Lx1Ig,,
42340,W4xYym,,
42341,XeX6Cz,,
42342,o8TJWH,,
42343,GTsMFS,,
42344,ByKwkQ,,
42345,FPLMnr,,
42346,LTLdF5,9.0,E58500
42347,5MVqRO,,
42348,6NitzF,,
42349,FpOMtY,,
42350,8Ft6mq,,
42351,gghCq9,,
42352,2YbuXZ,,
42353,WsNoUL,,
42354,sQGUMF,,
42355,Lx8UvO,,
42356,ZUojMy,,
42357,P3aX1N,,
42358,2I6mSE,,
42359,7MZb8m,,
42360,OYd7zD,5.0,FBB123
42361,NsPfmI,,
42362,BoUy9B,,
42363,x4QljR,,
42364,FPqRFB,,
42365,aw0vwg,,
42366,h3l3yW,,
42367,k5p3Fy,,
42368,MpT9NQ,,
42369,iF2Lef,,
42370,XgTWuR,3.0,FFCA5A
42371,KLgO3Z,,
42372,tEKv5j,,
42373,1Gv0az,,
42374,WH9tyL,,
42375,nQNHfk,,
42376,CpjJNe,,
42377,p9S7X5,,
42378,uHVh1e,,
42379,MgAoaj,3.0,FFCA5A
42380,ucRRIk,,
42381,kFZt6l,,
42382,jVW8sA,,
42383,U3wEly,,
42384,NDcI8t,,
42385,YVVX9L,,
42386,8vfLcH,,
42387,eSyTCS,,
42388,4jrrLs,,
42389,qIzwMD,,
42390,9ms25g,,
42391,qGQc7S,,
42392,ZW0YPR,,
42393,sAF91c,,
42394,rZkYTz,,
42395,OFUobH,,
42396,SW7S5O,,
42397,QmylAD,,
42398,9JToPd,,
42399,F9dPkj,4.0,FFBF42
42400,5eKcfB,,
42401,0l98q0,,
42402,7Urn2p,,
42403,rUnaAI,,
42404,lsziMe,,
42405,KevEqs,8.0,EA8F00
42406,ZjeFf8,,
42407,ysGtke,,
42408,bVnUCY,,
42409,GWEidm,,
42410,kJQB8R,5.0,FBB123
42411,2Y5YPd,,
42412,ihRi8g,,
42413,kmynHh,,
42414,Cqgst4,,
42415,lw5OjL,,
42416,5hEcs3,,
42417,7r5mnS,,
42418,vc2k7G,,
42419,go4Oc0,,
42420,84gufv,,
42421,7IFWMO,,
42422,boTIWO,,
42423,4Kl94z,,
42424,rp2ZqF,,
42425,jYOrOQ,,
42426,SMyE5I,,
42427,4kpQrI,,
42428,UhKpWT,,
42429,yGsalR,,
42430,Ckl3NL,,
42431,6F8bUJ,3.0,FFCA5A
42432,wdBwbH,,
42433,3tn8r6,,
42434,43bplj,,
42435,JiUl9V,,
42436,h5HYz6,,
42437,7ALySb,,
42438,AGb2i9,,
42439,eAu9l0,,
42440,YlT1Q8,,
42441,VTXyIx,,
42442,0X5VtR,,
42443,cDW9jR,,
42444,hJ35Km,21.0,952D00
42445,8AsHPJ,,
42446,WkVYHA,,
42447,v1zMx7,,
42448,HsGz3M,,
42449,l9ADf6,,
42450,JlsY75,,
42451,euSpYH,,
42452,DvvucQ,,
42453,peUfJh,3.0,FFCA5A
42454,7tBKHV,,
42455,zR5sV6,,
42456,61n0pV,,
42457,lJrLKh,,
42458,30kS7J,,
42459,qVuJdX,,
42460,tfnzkw,,
42461,aLyqT9,,
42462,Uc4SvH,,
42463,hkJC9Y,,
42464,eS3T4G,,
42465,66lGpo,,
42466,I5A4e4,,
42467,tWDYNM,,
42468,Rk8Ypx,,
42469,FCydL5,,
42470,7xkwHY,,
42471,FPmaBL,,
42472,tMFkg8,,
42473,wMi6CY,,
42474,72FSiN,,
42475,Xn9y59,,
42476,VjJmPv,,
42477,ATIS92,,
42478,tiCvWU,,
42479,Deav9L,,
42480,cB4eaf,,
42481,3NtS08,,
42482,5DsyZE,,
42483,aeP7ZK,,
42484,GjfS32,,
42485,FXg858,,
42486,TXkRK7,,
42487,5lJAQm,,
42488,qfj0YA,,
42489,OYsfCs,,
42490,TslKLf,,
42491,tf5xTB,,
42492,fGgpIu,,
42493,66ihSa,,
42494,i51yaD,,
42495,SO0wLA,25.0,7B1A00
42496,YBW4h3,,
42497,WYKUyD,,
42498,CxBdtx,,
42499,oRrA7s,30.0,600903
42500,kmV0Wz,,
42501,0C5uYV,,
42502,zNjNE8,,
42503,sBdvuW,,
42504,UVMk3x,,
42505,Wns3Y8,41.0,000000
42506,stMbRP,,
42507,gVjGGH,,
42508,QlZyHJ,30.0,600903
42509,BOVp7K,,
42510,gUzwHu,,
42511,cFOjN3,,
42512,NpIhiz,15.0,BB5100
42513,ru4guO,,
42514,YIMuKy,,
42515,SehkaK,,
42516,TC5N4e,,
42517,C88LyR,20.0,9B3200
42518,HEuxg5,,
42519,4UcPMq,,
42520,K9z7VK,,
42521,Lht2wM,,
42522,bb1HQW,,
42523,5KrWKp,,
42524,Ix0wLO,,
42525,tbkjsp,,
42526,xyzxTo,,
42527,XhwArB,,
42528,GLlqVE,,
42529,p7apa5,,
42530,K288yl,,
42531,Yl0WM2,,
42532,SuOPwq,,
42533,x7i8Fx,,
42534,WgunT9,,
42535,nSmDRI,,
42536,EFkybV,,
42537,II0arY,,
42538,jGkTdq,,
42539,wlJk27,,
42540,DWPGef,,
42541,93Tklc,,
42542,rc6usJ,,
42543,EK53Nt,,
42544,SwkmLA,,
42545,0Uga7t,,
42546,nr4SzM,,
42547,LgQOzc,,
42548,6mjBp4,,
42549,8gppK7,,
42550,nQsM74,,
42551,PRwddH,,
42552,q6BzVx,,
42553,9c3CIP,,
42554,z5MxBn,,
42555,uOdLZq,,
42556,i9XjWQ,,
42557,GtdFkG,12.0,CF6900
42558,ybn3Lv,,
42559,7L4Noo,,
42560,nZv9g6,,
42561,JDFFWS,,
42562,geJYlD,,
42563,fhqVgc,,
42564,2B0Pae,,
42565,RRIM2u,,
42566,9n2QYt,,
42567,bapbGh,32.0,5A0A02
42568,a6TrGS,40.0,36080A
42569,uGUGSO,,
42570,9DIRgF,,
42571,oOx9v0,,
42572,cA9eST,38.0,3B0607
42573,STEjZ8,,
42574,nAAGBI,,
42575,wHJuVN,,
42576,0u2pcR,,
42577,4ucq5J,,
42578,gDZo4N,,
42579,oNHY7p,,
42580,NeZ0gA,,
42581,cl5SNa,,
42582,kVJ7qV,8.0,EA8F00
42583,ePiOMY,,
42584,Ao2WGJ,,
42585,4h1iCq,,
42586,Q1FP8R,,
42587,Gv7BNc,,
42588,axj775,,
42589,qRbWXl,,
42590,u44xcO,,
42591,125UIp,,
42592,OF11qZ,,
42593,hlV1C1,,
42594,LiIydE,29.0,660D00
42595,YRw41w,,
42596,KPh4YS,,
42597,NkW7sV,,
42598,fQed08,,
42599,klXR1Z,,
42600,iYNct2,21.0,952D00
42601,hEzpSf,,
42602,vpdrzj,,
42603,B6vIQa,,
42604,OQJeOY,25.0,7B1A00
42605,pEVWHq,,
42606,Kcqz3R,,
42607,vtSsKn,,
42608,anDfbJ,,
42609,Y9Zdzb,,
42610,8XoJRh,,
42611,NInVzd,,
42612,RNF6An,,
42613,vLkZsM,27.0,701400
42614,r1O4nd,,
42615,d80CjM,,
42616,BhKkDl,,
42617,JEurJd,,
42618,aSyfvM,,
42619,gbQqEx,,
42620,656wjF,20.0,9B3200
42621,i4Wu8t,21.0,952D00
42622,EpKZ0w,,
42623,aJs1IU,,
42624,uX9n0w,,
42625,Z2x0hV,,
42626,XzXzEX,,
42627,YTrD2m,,
42628,nh6fI8,,
42629,pBtcfr,,
42630,Ms8u3F,,
42631,BVhKjM,,
42632,9nXV0D,,
42633,PdA7Qo,,
42634,5FJ38k,,
42635,VmqgA6,,
42636,wc3yce,,
42637,GlmHDh,,
42638,S2XYFW,,
42639,nQ7kS5,,
42640,I06ftJ,,
42641,f3zPs1,,
42642,V28kha,25.0,7B1A00
42643,Mj4onb,,
42644,CpJNgm,,
42645,I9weUY,,
42646,udP0oA,,
42647,mwaPzR,,
42648,OZWqQn,,
42649,z2ncx2,,
42650,qLAcai,,
42651,lAlyOR,,
42652,g8yuNi,,
42653,WVibME,,
42654,wWoti4,,
42655,zUkUMx,,
42656,cvK4z5,,
42657,BmpMM0,,
42658,FF2t8W,,
42659,x9Nk38,,
42660,o6YAVR,,
42661,rYlhHx,,
42662,AmMuT8,,
42663,Vo3mtB,,
42664,fBrg5C,,
42665,HuAqNa,,
42666,KTXMa8,,
42667,qH7Mib,,
42668,7Kshez,,
42669,Ey7pMJ,,
42670,xQauQE,38.0,3B0607
42671,NNLqJ4,,
42672,D36Bj4,,
42673,Y0l5xc,,
42674,kBEWdl,,
42675,zEupC9,,
42676,Wkwlee,,
42677,L34NcL,,
42678,iTrrwp,,
42679,HxmssD,,
42680,Knag6G,,
42681,oi0KYU,,
42682,prngbH,,
42683,2vIPMI,,
42684,K9WcRE,11.0,D77200
42685,VvxKmy,,
42686,gFWElp,,
42687,fAiQPx,,
42688,M3MR20,,
42689,7vbXjf,,
42690,kAnJGH,,
42691,0soRCk,19.0,A13700
42692,IdRPZy,,
42693,1tlxWw,,
42694,CRhsjr,,
42695,WoUx5R,,
42696,YkJlkt,,
42697,7mzxY7,,
42698,B42ZuK,,
42699,b1jnby,,
42700,fzFMDX,,
42701,64d9yX,,
42702,h2Q89S,,
42703,i3ZKdT,,
42704,g8Kj9n,,
42705,IS3XJE,,
42706,3MCYWL,,
42707,EtamjU,,
42708,HGaZTG,,
42709,4k7OZX,,
42710,rDIJCJ,,
42711,DFY3wI,,
42712,BC5Eai,,
42713,YKn7n8,,
42714,w1HHU8,,
42715,97K2nI,,
42716,SVo3nt,,
42717,dmWlSU,,
42718,RJblzY,,
42719,HgX97t,,
42720,ROBNzb,,
42721,nzNwa1,,
42722,VAfC8g,,
42723,xBIt3y,,
42724,f1eLAJ,,
42725,HZPUZh,,
42726,BpjMYs,,
42727,Y3Lhsz,,
42728,WpFYkQ,,
42729,xZDmIO,,
42730,2qvlCg,,
42731,5xEgW4,,
42732,1oozDF,21.0,952D00
42733,egAx4f,,
42734,Gtu4eX,,
42735,riodjd,,
42736,AGgBSb,,
42737,iXfabH,,
42738,eXL7M4,,
42739,ZUq13a,,
42740,uBznCn,,
42741,jVydwG,,
42742,7CFpmp,,
42743,o2KWA7,,
42744,vrTsG7,,
42745,QSC7fi,,
42746,u7Adz5,,
42747,GfNwds,,
42748,OoZKZO,,
42749,krX7b8,,
42750,9eVz7n,,
42751,2UmuCV,,
42752,xPvRVh,,
42753,ZRzruY,24.0,821E00
42754,8YwHQK,24.0,821E00
42755,klmyFE,,
42756,pAgVwm,,
42757,kNFBTV,,
42758,iINZF1,,
42759,aJf3S3,,
42760,sIo9pw,,
42761,FXRsY5,,
42762,hvU6Zr,,
42763,KQhDR6,18.0,A63E00
42764,oRaLDb,23.0,882300
42765,fpvjkE,,
42766,CwsFcS,,
42767,8w7qgN,,
42768,Jckbnb,,
42769,9AORTN,,
42770,QlHrgQ,,
42771,XLD6fE,33.0,520907
42772,qW8ZAa,,
42773,K3jti6,,
42774,24YDwz,,
42775,mOxGHS,,
42776,O4JuAy,,
42777,sVmOB6,,
42778,CxaHuD,,
42779,drbRtr,28.0,6A0E00
42780,1PgzFk,,
42781,EmCJH1,33.0,520907
42782,wG5W5g,,
42783,plCOB1,,
42784,TwM59g,21.0,952D00
42785,cFeGai,,
42786,jKmRpL,,
42787,IJgCej,,
42788,eECny8,,
42789,nsHZiR,,
42790,t0G0SY,,
42791,ikW6ol,,
42792,AI7Xij,,
42793,8X6H9w,,
42794,5uOXN2,,
42795,OY9LEV,,
42796,1LdjNd,,
42797,WdnpPq,,
42798,S5nd5Q,,
42799,nJgqV2,,
42800,9QsHs6,,
42801,PEt9ZM,,
42802,B8K5JU,,
42803,d8gxKV,,
42804,1qBCiv,,
42805,tA27zx,,
42806,GbkcSd,,
42807,zhKBgA,,
42808,UPvyzY,21.0,952D00
42809,3hvTpe,,
42810,MBwjWw,28.0,6A0E00
42811,xLLpVe,,
42812,igwdhM,,
42813,jIsaV7,,
42814,U2YjZg,,
42815,BLTzoT,,
42816,NP5JA5,,
42817,8QbW93,,
42818,M3qDmi,,
42819,NTqbJx,,
42820,Jnnh7v,,
42821,WNNq4x,35.0,470606
42822,JXjmQ4,,
42823,sxfOXB,19.0,A13700
42824,8sGGy5,,
42825,DQxDte,,
42826,zPjezQ,,
42827,vRW0us,,
42828,8nE9tw,,
42829,GCDyUs,,
42830,EGwndy,,
42831,SfOVBT,,
42832,oTzGz9,,
42833,45UPPL,,
42834,TN0kHI,,
42835,6MUVZY,,
42836,0vh9j0,28.0,6A0E00
42837,92zy0u,,
42838,c4QmnB,,
42839,4qK2zX,,
42840,hLtETo,,
42841,0YJuJ8,,
42842,wp7SgZ,37.0,3F0708
42843,DjrHkX,,
42844,9ODost,,
42845,xxKLgd,,
42846,4xEjhI,,
42847,vlHDq7,31.0,5E0B00
42848,pbOyx0,,
42849,dSyWNg,,
42850,xtfjom,,
42851,q4I8Bj,,
42852,HGJkYz,,
42853,CWO29H,,
42854,a5JJub,,
42855,OTB5EC,37.0,3F0708
42856,hKzW2E,,
42857,LiLY0S,,
42858,BZ2YJi,,
42859,HQawXi,,
42860,Lz14Z0,,
42861,2lSQl3,,
42862,QrTEPo,,
42863,dDxJvh,,
42864,zrAAHP,,
42865,jxCBNo,24.0,821E00
42866,juNJvO,,
42867,9brW8a,,
42868,WHdgj3,,
42869,XbAaw1,,
42870,7d0sAH,,
42871,DaluoH,,
42872,TOzkLy,33.0,520907
42873,fb7V8g,,
42874,2DcJCd,17.0,B04500
42875,Ztu9xF,,
42876,sjINJ7,,
42877,eCHexI,,
42878,He8DML,,
42879,kZL620,,
42880,7EAynf,,
42881,oRXlqN,,
42882,Yqkfhw,,
42883,YfF5JW,,
42884,VfyYpZ,,
42885,vODMhk,,
42886,pL9O5K,,
42887,s0UJAp,37.0,3F0708
42888,Cu5xXG,,
42889,NBfrRR,,
42890,MjZtEv,,
42891,LWQ1vA,,
42892,4sTRXQ,,
42893,5gKuQT,,
42894,pILoJW,,
42895,dM7gjl,,
42896,RNx8SY,,
42897,Cpkb4G,,
42898,S9dv76,,
42899,P2v46q,20.0,9B3200
42900,bcXmR6,,
42901,pT0Mbt,41.0,000000
42902,RRFmfg,,
42903,QW2PhO,,
42904,UyJkMW,,
42905,1Qxx2f,,
42906,iwxz1z,,
42907,HkfXkS,,
42908,cho5r4,,
42909,6PsIX8,,
42910,1qDm69,,
42911,K83yUU,,
42912,qhaIVA,9.0,E58500
42913,QLp4mV,5.0,FBB123
42914,9zhGcY,,
42915,qzIXJa,,
42916,Pap2j6,,
42917,xYDdPk,,
42918,wTgdy9,,
42919,Q7x7zl,,
42920,v9dNdF,,
42921,f6a1nO,,
42922,QRiKv0,,
42923,Z4n0xt,,
42924,oqqAH5,,
42925,bigZnG,,
42926,CmMo6g,,
42927,YFJnLV,,
42928,0QdKFm,,
42929,2rBIQL,,
42930,1aQgIZ,,
42931,nQcotP,,
42932,YMtwxn,,
42933,1bA0Gw,,
42934,DzaWUH,,
42935,OO6Omp,,
42936,yzUyju,,
42937,lxh9Sg,,
42938,cyTcPc,,
42939,4mtgej,,
42940,kMUZoW,,
42941,olMppS,,
42942,QivVI6,,
42943,3g2uC2,7.0,F39C00
42944,XkzHqe,,
42945,RwKtpW,,
42946,Dgzqut,,
42947,Zd8Cxd,,
42948,j5WzqJ,,
42949,eKCUXh,3.0,FFCA5A
42950,KGQ1SN,,
42951,uHUPL2,6.0,F8A600
42952,YEXtzu,,
42953,lwxpUJ,,
42954,pdlLLK,,
42955,1viOEO,,
42956,0lrB7l,,
42957,exIyhJ,,
42958,JPRaW1,,
42959,wQqUp7,,
42960,iDt5zQ,,
42961,filVoo,,
42962,LZwvfL,,
42963,dCKHVk,,
42964,4UpNDH,,
42965,1BstWq,,
42966,ySGT2B,,
42967,VqAc3q,,
42968,vth7rq,,
42969,D1CKOq,,
42970,MaRwvR,,
42971,bbI6Kn,,
42972,YpI1lC,,
42973,SBm1yN,,
42974,ahgU5q,,
42975,57BFhu,,
42976,TdiqD4,,
42977,Jyj4KZ,,
42978,CkIYJF,,
42979,enZQX8,,
42980,UZwM40,,
42981,y2HK0K,,
42982,IKub4Q,,
42983,fyKM5L,,
42984,CZKbjN,,
42985,wnlFAt,,
42986,Spgyqo,,
42987,2PJZks,,
42988,LS5x8m,,
42989,gum7TK,,
42990,VQTZcs,,
42991,lDhGHv,,
42992,Irn97Q,,
42993,SEwr5W,,
42994,GdiKqh,,
42995,kAZ3jE,,
42996,pWrwKB,,
42997,u1T40P,,
42998,qo6LCf,,
42999,GoS1tW,,
43000,dDXOEp,3.0,FFCA5A
43001,LEmvrC,,
43002,S6LGty,,
43003,tE5Ns4,,
43004,wrV6lV,,
43005,5NudKI,,
43006,MNYrKj,,
43007,EStbPs,,
43008,Kqvtgc,,
43009,YEoiuB,,
43010,LJnlEj,,
43011,dR5wk4,,
43012,tq3u33,,
43013,Hi2MRr,,
43014,CKkces,,
43015,8qQGhh,,
43016,7tTQsO,,
43017,MBfucf,,
43018,kjerNx,,
43019,OeI8af,,
43020,WEEc4r,,
43021,b0L0j4,,
43022,nUPFrF,,
43023,hWeDDF,,
43024,mecdxM,,
43025,g5CTPs,,
43026,HfqOWk,,
43027,5iPADu,3.0,FFCA5A
43028,tdQLg0,,
43029,VYkTqJ,,
43030,zFfQr8,,
43031,gFGhYA,3.0,FFCA5A
43032,pSKthM,,
43033,5LZYca,,
43034,s6xmV6,,
43035,w4tJyl,,
43036,YQHjvN,,
43037,NyLVI1,,
43038,4tAC8Z,,
43039,UH3Ztj,,
43040,werYOS,,
43041,c7i9Jh,,
43042,aQzfqg,,
43043,zkxVrP,,
43044,ldQs67,,
43045,PP5Cnd,5.0,FBB123
43046,tKLtLu,,
43047,nAclFO,,
43048,nPQzqw,,
43049,RhFqJh,,
43050,tmhOm5,,
43051,OhSxho,,
43052,jAWXXE,,
43053,3Sri0R,,
43054,UZgoqL,,
43055,yOxop3,,
43056,Swm41m,,
43057,v65CCS,,
43058,6XI3gD,4.0,FFBF42
43059,4sueuu,,
43060,LJG7QB,,
43061,CcRZmg,,
43062,4lYkpf,,
43063,4hVUxY,,
43064,lFmnly,,
43065,zAu8hG,,
43066,yqN2QQ,4.0,FFBF42
43067,o5dANF,,
43068,q3WEq8,,
43069,EvGOWf,,
43070,ajfUAW,,
43071,NrdmQh,,
43072,lbzVpz,,
43073,RQJUqs,,
43074,IWJl1m,,
43075,qgSKWX,,
43076,m5Y7zF,,
43077,NtKfuU,,
43078,Z5YuJU,,
43079,lnToXn,,
43080,bV6jbP,,
43081,KUSMiK,,
43082,ppRKCx,,
43083,eM7dYX,,
43084,svGSld,,
43085,ehlQ7O,,
43086,mS0NGv,,
43087,JgNvyq,,
43088,ausxy3,,
43089,tRPgqG,,
43090,7DiTjZ,,
43091,53bmaV,,
43092,uof3yv,5.0,FBB123
43093,vtbz7O,4.0,FFBF42
43094,NNAA9F,,
43095,BUHG9q,,
43096,9UsyMz,,
43097,XBAADY,,
43098,JCpJpa,,
43099,gnorOL,,
43100,5K5czE,,
43101,uMgusO,4.0,FFBF42
43102,6dDtBw,,
43103,CwADKh,,
43104,Sqbyz0,,
43105,u6xg8e,,
43106,IRmiOx,3.0,FFCA5A
43107,0lPxkH,,
43108,2NbOaT,,
43109,KKtD1M,,
43110,JYT6OR,,
43111,Tz0Y8t,,
43112,ClRnyU,,
43113,ca7Vni,,
43114,JIG4tz,3.0,FFCA5A
43115,xpbCG3,,
43116,vTOaYU,,
43117,7482Lz,,
43118,dOfjHu,,
43119,uJKPbQ,,
43120,ho5d7O,,
43121,4sS9qo,,
43122,hKDcgd,,
43123,DGULl6,,
43124,5jQanA,,
43125,4vVGqH,,
43126,RadGCp,,
43127,LMBPJf,,
43128,RfbWD8,,
43129,Xenv7G,4.0,FFBF42
43130,CgUpen,,
43131,yr54iB,,
43132,bKLkry,,
43133,iHv4Av,,
43134,qhppip,,
43135,rm7Hwl,,
43136,JhLVUG,,
43137,FKXVGl,,
43138,aXepKm,,
43139,TCJcbh,,
43140,mRkq3G,,
43141,pfA8EE,,
43142,NWSUvw,,
43143,vGZM1c,,
43144,VFejpb,,
43145,IG5Rqi,,
43146,nVLXg3,,
43147,sHDgnD,,
43148,yC29r7,7.0,F39C00
43149,ZupA5R,,
43150,rCbYbA,,
43151,ECgZvQ,,
43152,eTUpKO,,
43153,pXLj4t,,
43154,UOHesz,,
43155,qff9UK,,
43156,h9obbv,,
43157,GBVwD7,,
43158,LjGY8e,,
43159,CwE4OX,,
43160,NUkJlX,,
43161,zsKhdG,,
43162,lWFMU5,,
43163,ZgJ24m,,
43164,b1mMzC,,
43165,cTjBDt,,
43166,yyTYAe,,
43167,Qu7hP1,,
43168,X93L2t,,
43169,UU0WYH,,
43170,lSUDCr,,
43171,kHxXBh,,
43172,0KuSaU,,
43173,DDaLYE,,
43174,oPfCCl,,
43175,ozRkSd,,
43176,vDBZ42,,
43177,p6dG4f,,
43178,km2VSt,,
43179,Tge86Y,,
43180,2ljFfK,,
43181,WBE4Sc,,
43182,1T7LaY,,
43183,hctR0T,,
43184,4ST0ox,,
43185,GxE0YH,,
43186,DVVYD5,,
43187,U4RJDI,,
43188,ZK7bhN,,
43189,ozjr3W,,
43190,TKvCnF,,
43191,kA7qLk,,
43192,2o8BQs,,
43193,Phu7u4,,
43194,4RiP9y,,
43195,L1rGtG,,
43196,ir0rpe,4.0,FFBF42
43197,7zhMz0,,
43198,FCPhpv,,
43199,qzHFcy,4.0,FFBF42
43200,LZ4UuN,,
43201,guFlLO,,
43202,KEUsRX,,
43203,66YIzN,,
43204,bApAYE,,
43205,cICJ8r,,
43206,FAnx6a,,
43207,pXHs13,,
43208,JhYTKh,,
43209,xSXL7g,,
43210,12ZH3X,,
43211,zY4QGh,,
43212,YEWcJI,,
43213,7u8tmv,,
43214,etIICQ,,
43215,3BRZmu,,
43216,PUKHiD,,
43217,en4M5o,,
43218,jSc8fI,,
43219,C9Hbdg,,
43220,oXa1nA,,
43221,buQPij,3.0,FFCA5A
43222,h1SYe2,,
43223,S0ZprS,,
43224,0qdkyF,,
43225,sUjfvE,3.0,FFCA5A
43226,Hp8jJR,,
43227,XlEp4J,,
43228,mKMMan,,
43229,Y0Ejpg,,
43230,rmevlJ,,
43231,rEJjlZ,,
43232,hEW2hx,,
43233,oQ6PaF,,
43234,808aMU,,
43235,446uD3,,
43236,O9IABH,,
43237,IQLM8p,,
43238,mfe4Wc,,
43239,AfPeO9,,
43240,UNyGbU,,
43241,HLYpTZ,,
43242,Y978vV,,
43243,UsVjwm,,
43244,on2Rcd,,
43245,D5yuFK,3.0,FFCA5A
43246,uVVSuN,,
43247,jvWZad,,
43248,N438Rv,,
43249,jBWgPs,,
43250,VAPev1,,
43251,dmmIg9,,
43252,sQDuz1,,
43253,5jqWU2,,
43254,v71U1G,,
43255,WRbUQH,,
43256,kblJUA,,
43257,26f37e,,
43258,rgumPP,,
43259,NviJzQ,,
43260,M4YG4T,,
43261,vQX9iq,3.0,FFCA5A
43262,6Fdfvd,,
43263,wnhO73,,
43264,6iArVd,,
43265,2WglWj,,
43266,KArYGI,,
43267,1o4NYG,,
43268,FJMxuu,,
43269,psX0Ze,,
43270,XN5gIq,,
43271,rtX35q,,
43272,NiO11E,,
43273,xZhZ36,,
43274,bnyE54,,
43275,xVpzKo,,
43276,JDlbeO,,
43277,7TegJk,,
43278,BD6f9y,,
43279,BjxvWM,,
43280,1pIlxx,,
43281,L8JSWv,5.0,FBB123
43282,Du5uM2,,
43283,THmx3K,,
43284,eY4RKR,,
43285,nvcnIn,,
